,Unnamed: 0,dates,stationid,temperature,humidity,pressure,rain,lightavg,lightmax,moisture
54,54,13-09-2018,t10,0.04779808898572833,0.8654998793695453,-0.42108368177290534,0.515467022754817,0.947414344690304,-0.4728218247813879,-0.291103408689591
55,55,15-09-2018,t10,-0.191911950145397,0.8654998793695453,0.18377369199082275,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.3644213356286042
56,56,16-09-2018,t10,0.29500625814087494,0.38225394378555105,0.003714192709946705,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.4092334799804084
57,57,18-09-2018,t10,0.15566760659473455,0.44461506732932754,-0.12021020959163117,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.5200853531202586
58,58,19-09-2018,t10,0.37024404812296163,0.26360526037303245,-0.10066342663572762,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.5508000599632127
59,59,20-09-2018,t10,0.5032471633348661,0.1116160367308288,0.0333426238908768,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.5919967934353054
60,60,21-09-2018,t10,0.09916555327113677,0.8654998793695453,0.42385844196285516,1.0760873718331747,0.947414344690304,-0.4728218247813879,-0.6146279034710421
61,61,22-09-2018,t10,-0.8570401899233135,0.8654998793695453,0.5557012321362075,0.1134059643248838,-0.9419445096096687,-0.7966593023323353,-0.8857393040823276
62,62,23-09-2018,t10,-0.9322731857046169,0.8654998793695453,0.27098849892584936,0.30027941401766967,0.6251922123810669,1.5108251991189603,-0.766569913202011
63,63,24-09-2018,t10,-1.260695116117389,0.8654998793695453,0.07125588195666015,2.650354614699674,0.947414344690304,-0.4728218247813879,-0.7599164912145322
64,64,25-09-2018,t10,-0.1011001989209614,0.6827996790291112,0.08767038301712092,-0.40191173028249544,0.947414344690304,-0.4728218247813879,-0.9219467113199291
65,65,26-09-2018,t10,0.2755226261602972,0.39664063071767897,0.029830654907745918,-0.4075745620913677,0.947414344690304,-0.4728218247813879,-0.9278598771895309
66,66,27-09-2018,t10,0.12837422153926487,0.6202325476104725,0.19295815874856145,-0.4075745620913677,-0.671727534416445,1.5108251991189603,-0.9324820363895552
67,67,28-09-2018,t10,-0.29974551124853405,0.861897281382579,0.33520929193609805,-0.4075745620913677,1.0141811942326349,1.5108251991189603,-0.9335716933950701
68,68,29-09-2018,t10,0.1672791608902461,0.3554751776740653,0.48113929253162874,-0.4075745620913677,1.0597089611629862,-0.4456036107735158,-0.9337878481814902
69,69,30-09-2018,t10,0.15304997296742298,0.2844944588840171,0.3011159864443661,-0.4075745620913677,1.095791586560963,-0.49301892495808364,-0.9451108057605374
70,70,01-10-2018,t10,0.11847179982275825,0.026497533673896238,0.3076030359423782,-0.4075745620913677,1.0141513257202235,-0.4701775091826331,-0.9556224426343913
71,71,03-10-2018,t10,0.04367028211188992,-0.16363870434134312,0.3608781877359268,-0.4075745620913677,0.9865200269297849,-0.3566087133809423,-0.9617132699722836
72,72,04-10-2018,t10,-0.2572425242101937,-0.18325291164873142,0.5839556877408079,-0.22070111239858187,0.9865200269297849,-0.3566087133809423,-0.862800247501554
73,73,05-10-2018,t10,-0.28248638843109325,-0.40236683818768004,0.7364426658159644,-0.4075745620913677,0.6965275705480445,-0.5925454930974217,-0.657852938706118
74,74,06-10-2018,t10,-0.20324544079551674,-0.7428515741130052,0.5753906026171292,-0.4075745620913677,0.9865200269297849,-0.3566087133809423,-0.6809252413881094
75,75,07-10-2018,t10,-0.3325833895091071,-0.4046148638467887,0.4797859402467322,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.6969029294363673
76,76,08-10-2018,t10,-0.2805447371141305,-0.2819854310057762,0.2842446316758684,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.7672331826836287
77,77,09-10-2018,t10,-0.23037342592398624,-0.6469422092492719,0.3124567480728303,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9631819381101515
78,78,10-10-2018,t10,-0.10801343644950363,-0.91882688725076,0.3521549451850652,-0.34528341219377245,2.0960149469758687,1.5108251991189603,-0.9604311463761205
79,79,11-10-2018,t10,-0.8430459178388376,0.22922452147657904,0.49354194880285496,0.38522189115075417,2.0960149469758687,1.5108251991189603,-0.9544469159192025
80,80,12-10-2018,t10,-0.7562241402157398,0.08629879772058878,0.6615043169978277,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9526081197223959
81,81,13-10-2018,t10,-0.6694023625926419,-0.05662692603540148,0.6233984838264174,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.962974666397146
82,82,15-10-2018,t10,-0.6856618945469063,-0.18405323813244162,0.5914142171865773,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9625512398977204
83,83,17-10-2018,t10,-0.36988227159791015,-1.8889619935755513,0.4875195379639699,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9629657833237314
84,84,18-10-2018,t10,-0.36826902303455744,-1.6819827774736669,0.44356461154874033,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9629717053726744
85,85,19-10-2018,t10,-0.46465163556839983,-1.85325151617725,0.6023598584032774,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9629717053726744
86,86,20-10-2018,t10,-0.6351022530933698,-1.5184983144141755,0.8639155034504642,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9627525895617829
87,87,21-10-2018,t10,-0.7878598726300702,-0.7879227107019442,0.9109404321524931,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9623291630623573
88,88,22-10-2018,t10,-0.8706389404432218,-1.2183324238275521,0.6587130705908775,-0.4075745620913677,2.0960149469758687,1.5108251991189603,-0.9631819381101515
89,89,23-10-2018,t10,-0.8374175261200391,-1.498954657748863,0.6477488547540755,-0.4075745620913677,-0.671727534416445,1.5108251991189603,-0.9629717053726744
90,90,24-10-2018,t10,-1.141005496478827,-1.2992111154982884,0.7079333554971248,-0.4075745620913677,-0.671727534416445,1.5108251991189603,-0.9627259403415392
91,91,25-10-2018,t10,-0.9344449586591452,-1.0299266519611512,0.878122356278703,-0.4075745620913677,-0.671727534416445,1.5108251991189603,-0.9625423568243058
92,92,26-10-2018,t10,-0.8361470629126444,-0.9166398173464059,1.1168883082223873,-0.4075745620913677,2.062345201049376,1.5108251991189603,-0.9631819381101515
93,93,27-10-2018,t10,-0.8981696384374317,-0.6159637045162896,1.1415043235333273,-0.4075745620913677,1.0181083718311406,-0.3566087133809423,-0.9629717053726744
94,94,28-10-2018,t10,-0.6884545165027838,-0.6172731244332187,1.0989444057201736,-0.4075745620913677,0.9234953829224503,-0.5877583700307105,-0.9629717053726744
95,95,29-10-2018,t10,-0.7094627043322357,-0.41261756427874824,0.9797416445369105,-0.4075745620913677,0.9268512476693107,-0.5862082539900612,-0.9631819381101515
96,96,30-10-2018,t10,-0.7740645598780741,0.056385043277816224,0.9346604951989441,-0.4075745620913677,0.9268512476693107,-0.5862082539900612,-0.9631819381101515
97,97,31-10-2018,t10,-0.5415098654150128,-0.2641530507146591,1.0952475100044172,-0.4075745620913677,1.0020533373651659,-0.6115572104195032,-0.9631819381101515
98,98,01-11-2018,t10,-1.0063411906957436,0.5841721390274751,0.9075059029458885,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9629509782013738
99,99,02-11-2018,t10,-1.566620259357705,0.36363704035454814,0.7935534766638179,-0.4075745620913677,-0.18054627352822247,-0.6214961897389607,-0.8799534622650007
100,100,06-11-2018,t10,-1.738005746035286,0.3275139828013874,0.5322304241023722,-0.4075745620913677,-0.5753738848267299,-0.7966593023323353,-0.953733309021569
101,101,07-11-2018,t10,-1.2864207975169413,-0.3447399449297688,0.6015909237616418,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9505235584944541
102,102,08-11-2018,t10,-1.5649183180798742,-0.05932478258838566,0.747076089520977,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9522231865410998
103,103,09-11-2018,t10,-1.3947098076944273,-0.144741291557447,0.49650118625939393,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9629509782013738
104,104,10-11-2018,t10,-1.3742697326577162,-0.010421899527018016,0.6042813755388419,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9618050617309002
105,105,11-11-2018,t10,-1.6452067985864531,0.011091531065054654,0.7394624073659775,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9631819381101515
106,106,12-11-2018,t10,-1.2446728971018644,-0.9841720207517809,0.5313907420105748,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.8739159333675955
107,107,13-11-2018,t10,-1.9038443424073723,0.1072537494299882,0.21613341179759954,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.8566324335274026
108,108,17-11-2018,t10,-1.6834405498278675,0.25450874278632746,0.10796192629288826,-0.4075745620913677,-0.3737928012818705,-0.7966593023323353,-0.9617724904617135
109,109,18-11-2018,t10,-1.4482490449343641,-0.2519438387995624,0.44142661814195466,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9531055718336093
110,110,19-11-2018,t10,-1.1864329459945662,-0.3907948396718143,0.8936126334102247,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.962974666397146
111,111,20-11-2018,t10,-1.3817798481836943,-0.16513550676362682,0.9200230116557715,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9544232277234305
112,112,21-11-2018,t10,-1.3930174548181617,-0.19549768108743368,0.8193392833079165,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9534579337457187
113,113,22-11-2018,t10,-1.649600683603727,0.13977872423727622,0.912227407486099,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9598211753349898
114,114,23-11-2018,t10,-1.58706752569559,-0.09004196774311912,1.166482270780402,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9627673946841403
115,115,24-11-2018,t10,-1.3142559272608476,-0.30345483799719397,0.8135497381109346,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.962974666397146
116,116,25-11-2018,t10,-0.9714729684037302,-0.7889820991433569,0.8197110488664413,-0.4075745620913677,0.39673496276311576,-0.679534357966802,-0.9631819381101515
117,117,05-07-2018,t11,0.19676109860298358,-0.0008620053231578559,1.2721340271192925,-0.4075745620913677,-0.9419445096096687,-0.7966593023323353,-0.9617014258743976
118,118,06-07-2018,t11,1.349835902735044,-1.0551375006031407,1.2721340271192925,-0.4075745620913677,-0.930871312574367,-0.7966593023323353,-0.9605703145262814
119,119,07-07-2018,t11,1.937784701213912,-1.1987503876129506,1.2721340271192925,-0.4075745620913677,-0.927979650598293,-0.7966593023323353,-0.9394937423380864
120,120,08-07-2018,t11,0.5535599034480984,-1.227140530389451,1.2721340271192925,-0.400024119679538,-0.941501356606531,-0.7966593023323353,-0.9335716933950701
121,121,09-07-2018,t11,1.347225460408906,-1.273459566735429,1.2721340271192925,-0.3698223500322191,-0.9328967876905078,-0.7966593023323353,-0.9335716933950701
122,122,10-07-2018,t11,1.5962026896528407,-0.48486029295425065,1.2721340271192925,-0.4075745620913677,-0.932589062245129,-0.7966593023323353,-0.9335716933950701
123,123,12-07-2018,t11,1.6806405509367799,-0.6842076227989267,1.2721340271192925,-0.4075745620913677,-0.3040534586556934,-0.3887964170485432,-0.610384755403371
124,124,13-07-2018,t11,1.0237607336053658,-0.29701779741418366,1.2721340271192925,-0.3566090758115171,-0.7910251648518108,-0.7966593023323353,-0.6150572520194107
125,125,14-07-2018,t11,1.6951166401999083,-0.6943104747442032,-1.9881754861453285,-0.4075745620913677,-0.4889351632680158,-0.7966593023323353,-0.6281509022324198
126,126,15-07-2018,t11,1.885005344798021,-0.8123958818303875,-1.9819061421213364,-0.373597571238134,-0.5939533403750785,-0.7966593023323353,-0.6949989907011876
127,127,16-07-2018,t11,0.8854672178298366,0.08085821440625952,-1.8360676488454895,2.76361125087712,0.01538877486486103,-0.41428214842274835,-0.354205801201901
128,128,17-07-2018,t11,1.270319288554467,-0.1528484069396792,-1.7493525811384778,0.40787321838624335,1.924704049724532,0.3194698385834389,-0.47165187583979995
129,129,18-07-2018,t11,1.6523523692189155,-0.4312951412619357,-1.7030168254740494,-0.30564358953166637,-0.671727534416445,1.5108251991189603,-0.5925208947667623
130,130,19-07-2018,t11,1.8825722879008393,-0.7097418755841922,-1.776368410053016,0.49847852732820014,3.402609743083783,1.5108251991189603,-0.6546106169098166
131,131,20-07-2018,t11,1.7018213299944058,-0.5052545081604305,-1.8509573921192306,1.3026006441880666,2.7810946580006544,1.4134414384475786,-0.5496748706640395
132,132,21-07-2018,t11,1.4604357176897542,-0.37737554314383087,-1.8804507475700551,-0.373597571238134,1.1248976985458439,1.5095942246160916,-0.6140712308703986
133,133,22-07-2018,t11,1.0253164517593265,0.07020168102197155,-1.780130590095384,-0.4075745620913677,-0.5312992609089672,-0.7966593023323353,-0.6501601971291399
134,134,27-07-2018,t11,0.9046128586552395,0.11986933304344224,-0.9260721520683292,-0.38492323485587854,-0.8735741995560847,-0.7966593023323353,-0.21314259537925315
135,135,28-07-2018,t11,0.6087075950506046,0.24935741710450998,-0.9416774279508782,-0.07913031717677438,-0.9419445096096687,-0.7966593023323353,-0.26898751691189665
136,136,01-08-2018,t11,1.287441776649604,0.3316665935939775,-1.142776781857693,-0.34528341219377245,-0.671727534416445,-0.7966593023323353,-0.8309218580412974
137,137,05-08-2018,t11,0.6641956749086778,0.41397577008344577,-0.9766523450077488,-0.4075745620913677,-0.671727534416445,1.5108251991189603,-0.9631819381101515
138,138,11-08-2018,t11,1.4104633658320882,-0.05352213337892238,-1.3187546449458096,-0.40191173028249544,-0.9312733852941136,-0.7966593023323353,-0.9631819381101515
139,139,12-08-2018,t11,1.0972198750970994,0.09171849804486334,-1.5086240020544206,-0.35094624400264474,-0.9290737953630397,-0.7966593023323353,-0.9631819381101515
140,140,13-08-2018,t11,0.8065235106427834,0.24582988500071234,-1.2409451515385987,-0.00551350366143449,-0.930251297207677,-0.7966593023323353,-0.9631819381101515
141,141,14-08-2018,t11,1.4933095524561966,0.09105080676825714,-1.0407877767122922,-0.4075745620913677,-0.9250249279498727,-0.7966593023323353,-0.9631819381101515
142,142,15-08-2018,t11,1.6127259026501497,-0.06372827146419886,-0.7678127010573317,-0.4075745620913677,-0.9271670409364394,-0.7966593023323353,-0.9631819381101515
143,143,16-08-2018,t11,1.5316008341070022,-0.21850734969665406,-0.4337544408330267,-0.4075745620913677,-0.9241912685203699,-0.7966593023323353,-0.9631819381101515
144,144,17-08-2018,t11,1.367344323993182,-0.08497022318556373,-0.7714514145071539,-0.38492323485587854,-0.9239032633836308,-0.7966593023323353,-0.9631819381101515
145,145,18-08-2018,t11,1.4599383193585578,0.048566903325527426,-0.8753663072869439,-0.39624889847362316,-0.4691755026417109,1.5108251991189603,-0.9631819381101515
146,146,19-08-2018,t11,1.5525323147239325,-0.23864758259136004,-1.0084497728216897,-0.4075745620913677,-0.9210741302962996,-0.7966593023323353,-0.9631819381101515
147,147,20-08-2018,t11,1.5006302970512615,-0.10239510296804995,-0.8214803099899058,-0.39624889847362316,-0.9213686497821848,-0.7966593023323353,-0.9631819381101515
148,148,21-08-2018,t11,0.6947467193959396,0.39184205824624097,-0.6345108471581219,-0.34528341219377245,-0.9368352213752933,-0.7966593023323353,-0.9631819381101515
149,149,22-08-2018,t11,1.33792710799101,0.0013611865099394283,-0.8352216364014485,-0.4075745620913677,-0.918653539962561,-0.7966593023323353,-0.9631819381101515
150,150,23-08-2018,t11,1.015320543127559,0.3670742676364888,-0.8957826829361445,-0.24901527144294336,-0.9294633711680981,-0.7966593023323353,-0.9631819381101515
151,151,24-08-2018,t11,0.7692749676621977,0.38073004991671044,-0.9650127505203262,-0.40191173028249544,-0.9399503210955492,-0.7966593023323353,-0.9631819381101515
152,152,25-08-2018,t11,0.445513000410135,0.38030956808993743,-1.034242818104508,-0.26034093506068795,-0.9396179563431959,-0.7966593023323353,-0.9631819381101515
153,153,26-08-2018,t11,0.9006216865037067,0.06296205633470553,-1.0150157644552045,-0.38492323485587854,-0.9260943890923446,-0.7966593023323353,-0.9631819381101515
154,154,27-08-2018,t11,1.3454779742236407,-0.17270869488662793,-0.7351607041398879,-0.39624889847362316,-0.937512979578292,-0.7966593023323353,-0.9631819381101515
155,155,28-08-2018,t11,1.5438859736124724,-0.26810275786063853,-0.5792229440655028,-0.4075745620913677,-0.924894197813947,-0.7966593023323353,-0.9631819381101515
156,156,30-08-2018,t11,1.4738283175760098,-0.21320476343822506,-0.755200670575515,-0.4075745620913677,-0.9178355681493695,-0.7966593023323353,-0.9631819381101515
157,157,31-08-2018,t11,1.3858499390141044,-0.02923070070446748,-0.7739776994212348,-0.28865509410504947,-0.9235210882337249,-0.7966593023323353,-0.9631819381101515
158,158,01-09-2018,t11,1.5079007025381084,-0.23042363534585067,-0.5028823480065553,-0.29431792591392175,-0.9179150254828321,-0.7966593023323353,-0.9039614486799887
159,159,03-09-2018,t11,1.0128659123268564,0.19035168209786577,-0.5040817767850514,-0.3905860666647509,-0.9302828940168008,-0.7966593023323353,-0.9073251724796219
160,160,04-09-2018,t11,0.8539669215876157,0.17645546322944916,-0.48997913303878154,-0.4075745620913677,-0.9347986674340738,-0.7966593023323353,-0.9249343850116809
161,161,05-09-2018,t11,1.295627874485932,-0.20205155353372195,-0.4947814918077373,-0.40191173028249544,-0.9269842846379454,-0.7966593023323353,-0.891323796235592
162,162,06-09-2018,t11,1.2795145656555371,-0.495738637557226,-0.5217881699903133,-0.4075745620913677,-0.9244725377314614,-0.7966593023323353,-0.8556997108188775
163,163,07-09-2018,t11,1.2650696386974956,-0.4634862704309202,-0.2692597903203193,-0.4075745620913677,-0.9257410188876427,-0.7966593023323353,-0.8605321027563788
164,164,08-09-2018,t11,1.1216583135865175,-0.3968717897776685,-0.14645041153816915,-0.4075745620913677,-0.9180454454116556,-0.7966593023323353,-0.8668923833211784
165,165,09-09-2018,t11,1.1949832174563368,-0.10366445012028076,0.007607351139757511,-0.373597571238134,-0.9252926809943683,-0.7966593023323353,-0.8773122284364154
166,166,10-09-2018,t11,1.0733016073925952,-0.1767684610342463,0.15176497787303325,-0.4075745620913677,-0.9217460831949573,-0.7966593023323353,-0.8869858953848325
167,167,11-09-2018,t11,0.4045105982167557,0.411623893879202,0.004376733020162163,-0.4075745620913677,-0.9419445096096687,-0.7966593023323353,-0.9335716933950701
168,168,12-09-2018,t11,-0.2805447371141305,0.4538159998663044,-0.3359806452515457,-0.4075745620913677,-0.9419445096096687,-0.7966593023323353,-0.9039614486799887
169,169,13-09-2018,t11,0.39594815561899166,0.3642544995739972,-0.6113709678341648,-0.38492323485587854,-0.9349925468729465,-0.7966593023323353,-0.8919752216193237
170,170,14-09-2018,t11,-0.524766119181704,0.40043004680486305,-0.32334471360413464,-0.4075745620913677,-0.9419445096096687,-0.7966593023323353,-0.9027770388913855
171,171,15-09-2018,t11,0.9770987773881011,-0.5368961889289271,0.17395550289964265,-0.4075745620913677,-0.9186789769449412,-0.7966593023323353,-0.8501655560816288
